Month,Borough,Equipment Type,Equipment Code,Total Outages,Scheduled Outages,Unscheduled Outages,Entrapments,Time Since Major Improvement,AM Peak Availability,AM Peak Hours Available,AM Peak Total Hours,PM Peak Availability,PM Peak Hours Available,PM Peak Total Hours,24-Hour Availability,24-Hour Hours Available,24-Hour Total Hours,Station Name,Station MRN,Station Complex Name,Station Complex MRN
10/01/2023,Manhattan,Elevator,EL107,2,2,0,0,23,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.986671146953405,734.0833333333334,744,181ST-BWY7-1,301,181 St - Station,301
10/01/2023,Manhattan,Elevator,EL440,4,1,3,0,82,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.990568996415771,736.9833333333333,744,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
10/01/2023,Brooklyn,Elevator,EL322,1,1,0,0,226,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.994735663082437,740.0833333333334,744,CROWNHTS-UTICAAV-EPK-3/4,345,Crown Hts-Utica Av - Station,345
10/01/2023,Brooklyn,Elevator,EL746,5,3,2,0,39,0.991935483870968,122.99999999999997,123.99999999999999,0.967741935483871,119.99999999999997,123.99999999999999,0.97869623655914,728.15,744,86ST-4AV-R,38,86 St - Station,38
10/01/2023,Manhattan,Elevator,EL145,16,7,9,2,155,0.831854838709677,103.14999999999998,123.99999999999999,0.835215053763441,103.56666666666666,123.99999999999999,0.839404121863799,624.5166666666667,744,96ST-BWY7-1/2/3,310,96 St - Station,310
10/01/2023,Brooklyn,Elevator,EL765,3,2,1,0,35,1,123.99999999999999,123.99999999999999,0.987634408602151,122.46666666666664,123.99999999999999,0.984744623655914,732.65,744,GREENPOINTAV-XTN-G,283,Greenpoint Av - Station,283
10/01/2023,Manhattan,Elevator,EL237,3,2,1,0,287,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.988530465949821,735.4666666666667,744,66ST-LINCOLNCENTER-BWY7-1,314,66 St-Lincoln Center - Station,314
10/01/2023,Bronx,Elevator,EL188,5,2,3,1,214,0.964650537634409,119.61666666666666,123.99999999999999,0.98252688172043,121.83333333333331,123.99999999999999,0.972782258064516,723.75,744,FORDHAMRD-JER-4,382,Fordham Rd - Station,382
10/01/2023,Brooklyn,Elevator,EL308,2,2,0,0,4,1,124,124,1,124,124,0.992025089605735,738.0666666666666,744,COURTST-BWY-R,24,"Court St (R)/Borough Hall (2,3,4,5)",620
10/01/2023,Bronx,Elevator,EL195,3,1,2,0,107,1,124,124,0.978629032258064,121.35000000000001,124,0.980600358422939,729.5666666666667,744,HUNTSPOINTAV-PEL-6,371,Hunts Point Av - Station,371
10/01/2023,Queens,Elevator,EL494X,0,0,0,0,N/A,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,1,744,744,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
10/01/2023,Brooklyn,Elevator,EL321,1,1,0,0,303,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.993570788530466,739.2166666666667,744,CHURCHAV-NOS-2/5,356,Church Av - Station,356
10/01/2023,Manhattan,Elevator,EL216,1,1,0,0,9,1,124,124,1,124,124,0.993817204301075,739.4,744,34ST-PENNSTATION-7AV-1/2/3,318,34 St-Penn Station - Station,318
10/01/2023,Manhattan,Elevator,EL332,2,2,0,0,133,0.987903225806452,122.49999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.992495519713262,738.4166666666666,744,BLEECKERST-LEX-6,408,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
10/01/2023,Manhattan,Elevator,EL230,6,3,3,0,245,0.870967741935484,108,124,0.90994623655914,112.83333333333334,124,0.896370967741936,666.9000000000001,744,TIMESSQ-42ST-BWY-N/R/Q,11,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
10/01/2023,Brooklyn,Elevator,EL785,4,2,2,0,2,0.979301075268817,121.43333333333334,124,1,124,124,0.985730286738351,733.3833333333333,744,GRANDST-CNR-L,123,Grand St - Station,123
10/01/2023,Manhattan,Elevator,EL443,8,1,7,1,82,0.972849462365591,120.63333333333333,123.99999999999999,0.967741935483871,119.99999999999997,123.99999999999999,0.96875,720.75,744,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
10/01/2023,Queens,Elevator,EL414,4,4,0,0,285,0.985887096774194,122.24999999999997,123.99999999999999,1,123.99999999999999,123.99999999999999,0.983154121863799,731.4666666666667,744,FLUSHING-MAINST-FLS-7,447,Flushing-Main St - Station,447
10/01/2023,Brooklyn,Elevator,EL706,1,1,0,0,161,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.993570788530466,739.2166666666667,744,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636
10/01/2023,Brooklyn,Elevator,EL309,2,2,0,0,4,1,124,124,1,124,124,0.989359318996416,736.0833333333334,744,COURTST-BWY-R,24,"Court St (R)/Borough Hall (2,3,4,5)",620
10/01/2023,Queens,Elevator,EL489X,0,0,0,0,N/A,0.943010752688172,116.93333333333332,123.99999999999999,0.967741935483871,119.99999999999997,123.99999999999999,0.963172043010753,716.6,744,AQUEDUCT-RACETRACK-RKY-A,196,Aqueduct-Racetrack - Station,196
10/01/2023,Brooklyn,Elevator,EL709,1,1,0,0,154,1,124,124,1,124,124,0.993055555555556,738.8333333333333,744,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636
10/01/2023,Manhattan,Elevator,EL229,1,1,0,0,245,1,124,124,1,124,124,0.992898745519713,738.7166666666667,744,TIMESSQ-42ST-BWY-N/R/Q,11,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
10/01/2023,Manhattan,Elevator,EL279X,0,0,0,0,N/A,0.451612903225806,55.99999999999997,123.99999999999997,0.478494623655914,59.3333333333333,123.99999999999997,0.462813620071685,344.3333333333333,744,28ST-LEX-6,404,28 St - Station,404
10/01/2023,Queens,Elevator,EL462,1,1,0,0,69,1,124,124,1,124,124,0.992271505376344,738.25,744,OZONEPARK-LEFFERTSBLVD-LIB-A,195,Ozone Park-Lefferts Blvd - Station,195
10/01/2023,Manhattan,Elevator,EL295X,0,0,0,0,N/A,0.161290322580645,20.000000000000014,124,0.193548387096774,24.00000000000002,124,0.174148745519713,129.5666666666667,744,42ST-BRYANTPK-6AV-B/D/F/M,226,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",609
10/01/2023,Brooklyn,Elevator,EL304,3,2,1,1,234,1,123.99999999999999,123.99999999999999,0.975806451612903,120.99999999999999,123.99999999999999,0.98635752688172,733.85,744,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
10/01/2023,Bronx,Elevator,EL130,7,3,4,1,319,0.951612903225806,117.99999999999999,123.99999999999999,0.972177419354839,120.54999999999998,123.99999999999999,0.956787634408602,711.85,744,3AV-149ST-LWP-2/5,434,3 Av-149 St - Station,434
10/01/2023,Manhattan,Elevator,EL244,5,2,3,2,41,1,124,124,0.964516129032258,119.6,124,0.962163978494624,715.85,744,GRANDCENTRAL-42ST-FLS-7,465,"Grand Central-42 St (S,4,5,6,7)",610
10/01/2023,Brooklyn,Elevator,EL398,2,1,1,0,188,1,123.99999999999997,123.99999999999997,1,123.99999999999997,123.99999999999997,0.988082437275986,735.1333333333333,744,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630
10/01/2023,Manhattan,Elevator,EL338,2,2,0,0,174,1,123.99999999999999,123.99999999999999,0.984543010752688,122.08333333333333,123.99999999999999,0.994959677419355,740.25,744,CHAMBERSST-7AV-1/2/3,327,Chambers St - Station,327
10/01/2023,Manhattan,Elevator,EL280,1,1,0,0,163,1,124,124,1,124,124,0.994713261648746,740.0666666666667,744,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
10/01/2023,Queens,Elevator,EL413,5,1,4,2,22,1,124,124,0.988709677419355,122.6,124,0.982482078853047,730.9666666666667,744,JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z,278,Jamaica Center-Parsons/Archer - Station,278
10/01/2023,Brooklyn,Elevator,EL701,1,1,0,0,216,1,124,124,1,124,124,0.995295698924731,740.5,744,CONEYISLAND-STILLWELLAV-SEA-D/F/N/Q,58,Coney Island-Stillwell Av - Station,58
10/01/2023,Manhattan,Elevator,EL716,3,3,0,0,107,0.980913978494624,121.63333333333333,124,0.981854838709677,121.75,124,0.97945788530466,728.7166666666667,744,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
10/01/2023,Manhattan,Elevator,EL298,6,5,1,1,82,0.936155913978495,116.08333333333333,123.99999999999999,0.926612903225806,114.89999999999999,123.99999999999999,0.949260752688172,706.25,744,23ST-LEX-6,405,23 St - Station,405
10/01/2023,Manhattan,Elevator,EL140,1,1,0,0,200,1,124,124,1,124,124,0.993503584229391,739.1666666666666,744,168ST-8AV-A/C,148,"168 St (A,C,1)",605
10/01/2023,Manhattan,Elevator,EL602,8,1,7,0,97,0.966129032258064,119.80000000000001,124,0.948655913978495,117.63333333333335,124,0.961581541218638,715.4166666666667,744,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
10/01/2023,Manhattan,Elevator,EL115,3,1,2,1,22,1,123.99999999999999,123.99999999999999,0.991532258064516,122.94999999999999,123.99999999999999,0.988060035842294,735.1166666666667,744,190ST-8AV-A,145,190 St - Station,145
10/01/2023,Manhattan,Elevator,EL220,5,4,1,1,281,0.976881720430108,121.13333333333334,124,0.988306451612903,122.55000000000001,124,0.976344086021505,726.4,744,14ST-UNIONSQ-BWY-N/R/Q,15,"14 St-Union Sq (L,N,Q,R,4,5,6)",602
10/01/2023,Brooklyn,Elevator,EL307,1,1,0,0,236,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.993055555555556,738.8333333333333,744,ATLANTICAV-BARCLAYSCTR-BWY-B/Q,40,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
10/01/2023,Manhattan,Elevator,EL314,3,3,0,0,75,0.968413978494624,120.08333333333331,123.99999999999999,0.979838709677419,121.49999999999997,123.99999999999999,0.97793458781362,727.5833333333333,744,BROOKLYNBRIDGE-CITYHALL-LEX-4/5/6,411,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622
10/01/2023,Manhattan,Elevator,EL112,5,3,2,0,46,0.926612903225806,114.9,124,0.936559139784946,116.13333333333335,124,0.947468637992832,704.9166666666667,744,168ST-BWY7-1,302,"168 St (A,C,1)",605
10/01/2023,Manhattan,Elevator,EL277,7,1,6,1,168,0.959543010752688,118.98333333333332,123.99999999999999,0.939381720430108,116.48333333333332,123.99999999999999,0.976926523297491,726.8333333333333,744,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
10/01/2023,Manhattan,Elevator,EL210,8,2,6,0,24,1,124,124,0.992204301075269,123.03333333333333,124,0.978405017921147,727.9333333333334,744,34ST-HERALDSQ-6AV-B/D/F,227,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
10/01/2023,Manhattan,Elevator,EL329,5,1,4,0,133,0.941532258064516,116.75,123.99999999999999,1,123.99999999999999,123.99999999999999,0.98239247311828,730.9,744,BWAY-LAFAYETTEST-6AV-B/D/F/M,230,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
10/01/2023,Bronx,Elevator,EL136,4,2,2,0,191,0.9875,122.45000000000002,124,0.950940860215054,117.91666666666667,124,0.970161290322581,721.8,744,PELHAMPKWY-LWP-2/5,424,Pelham Pkwy - Station,424
10/01/2023,Bronx,Elevator,EL192,6,3,3,1,198,0.907258064516129,112.5,124,0.935483870967742,116.00000000000001,124,0.914762544802867,680.5833333333334,744,233ST-LWP-2/5,418,233 St - Station,418
10/01/2023,Bronx,Elevator,EL121,3,2,1,0,90,0.983198924731183,121.91666666666666,123.99999999999999,0.977822580645161,121.25,123.99999999999999,0.988440860215054,735.4,744,PELHAMBAYPARK-PEL-6,360,Pelham Bay Park - Station,360
10/01/2023,Brooklyn,Elevator,EL327X,0,0,0,0,N/A,0.037768817204301,4.68333333333333,123.99999999999999,0.032258064516129,4.000000000000007,123.99999999999999,0.033176523297491,24.683333333333366,744,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636
10/01/2023,Queens,Elevator,EL490X,0,0,0,0,N/A,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,1,744,744,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
10/01/2023,Manhattan,Elevator,EL23X,0,0,0,0,N/A,0.997983870967742,123.74999999999997,123.99999999999999,0.979838709677419,121.49999999999997,123.99999999999999,0.984767025089606,732.6666666666667,744,WORLDTRADECENTER-8AV-E,171,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
10/01/2023,Manhattan,Elevator,EL250,3,3,0,0,81,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.981586021505376,730.3,744,86ST-2AV-Q,476,86 St - Station,476
10/01/2023,Queens,Elevator,EL450X,0,0,0,0,N/A,0.967741935483871,120,124,0.950268817204301,117.83333333333334,124,0.953024193548387,709.05,744,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
10/01/2023,Brooklyn,Elevator,EL370,1,1,0,0,221,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.994623655913978,740,744,DEKALBAV-4AV-B/Q/R,26,DeKalb Av - Station,26
10/01/2023,Manhattan,Elevator,EL401,3,2,1,0,98,1,124,124,0.970430107526882,120.33333333333334,124,0.971236559139785,722.6,744,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
10/01/2023,Manhattan,Elevator,EL328,6,1,5,0,133,0.987634408602151,122.46666666666664,123.99999999999999,0.951612903225806,117.99999999999999,123.99999999999999,0.98125,730.05,744,BWAY-LAFAYETTEST-6AV-B/D/F/M,230,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
10/01/2023,Manhattan,Elevator,EL104,3,1,2,0,35,0.967741935483871,120,124,0.909543010752688,112.78333333333335,124,0.932571684587814,693.8333333333333,744,191ST-BWY7-1,300,191 St - Station,300
10/01/2023,Manhattan,Elevator,EL404,0,0,0,0,7,,0,0,,0,0,,0,0,ROOSEVELTISLAND-63S-F,222,Roosevelt Island - Station,222
10/01/2023,Manhattan,Elevator,EL264,2,2,0,0,81,1,123.99999999999999,123.99999999999999,0.974462365591398,120.83333333333331,123.99999999999999,0.987791218637993,734.9166666666667,744,72ST-2AV-Q,477,72 St - Station,477
10/01/2023,Brooklyn,Elevator,EL323,1,1,0,0,226,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.993391577060932,739.0833333333334,744,CROWNHTS-UTICAAV-EPK-3/4,345,Crown Hts-Utica Av - Station,345
10/01/2023,Brooklyn,Elevator,EL346,6,4,2,0,113,0.917338709677419,113.75,123.99999999999999,1,123.99999999999999,123.99999999999999,0.960864695340502,714.8833333333333,744,UTICAAV-8AV-A/C,181,Utica Av - Station,181
10/01/2023,Bronx,Elevator,EL515,3,1,2,0,1,0.967741935483871,120,124,0.988172043010753,122.53333333333335,124,0.981362007168459,730.1333333333333,744,E149ST-PEL-6,373,E 149 St - Station,373
10/01/2023,Brooklyn,Elevator,EL371,3,3,0,0,221,0.977822580645161,121.25000000000001,124,1,124,124,0.986111111111111,733.6666666666666,744,DEKALBAV-4AV-B/Q/R,26,DeKalb Av - Station,26
10/01/2023,Brooklyn,Elevator,EL311,7,3,4,0,17,0.973118279569892,120.66666666666666,124,0.963709677419355,119.5,124,0.962679211469534,716.2333333333333,744,CLARKST-CLK-2/3,334,Clark St - Station,334
10/01/2023,Brooklyn,Elevator,EL342,4,1,3,0,213,0.991935483870968,123,124,0.982930107526882,121.88333333333334,124,0.975649641577061,725.8833333333333,744,EUCLIDAV-8AV-A/C,188,Euclid Av - Station,188
10/01/2023,Manhattan,Elevator,EL16X,0,0,0,0,N/A,0.98252688172043,121.83333333333334,124,1,124,124,0.989359318996416,736.0833333333334,744,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
10/01/2023,Brooklyn,Elevator,EL393,1,0,1,1,247,1,16,16,0.8875,14.2,16,0.982119205298013,98.86666666666667,100.66666666666667,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98
10/01/2023,Manhattan,Elevator,EL336,2,1,1,0,174,1,123.99999999999999,123.99999999999999,0.983870967741936,122,123.99999999999999,0.992405913978495,738.35,744,CHAMBERSST-7AV-1/2/3,327,Chambers St - Station,327
10/01/2023,Brooklyn,Elevator,EL741,1,1,0,0,51,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.993839605734767,739.4166666666667,744,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615
10/01/2023,Manhattan,Elevator,EL710,5,3,2,0,195,1,123.99999999999999,123.99999999999999,0.991801075268817,122.98333333333332,123.99999999999999,0.989269713261649,736.0166666666667,744,BOWLINGGREEN-LEX-4/5,414,Bowling Green - Station,414
10/01/2023,Manhattan,Elevator,EL201,4,4,0,0,72,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.991913082437276,737.9833333333333,744,51ST-LEX-6,401,"Lexington Av-53 St (E,M)/51 St (6)",612
10/01/2023,Manhattan,Elevator,EL291X,0,0,0,0,N/A,0.584543010752688,72.48333333333332,123.99999999999999,0.612903225806452,75.99999999999999,123.99999999999999,0.600112007168459,446.48333333333335,744,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
10/01/2023,Manhattan,Elevator,EL249,7,3,4,0,81,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.98073476702509,729.6666666666667,744,86ST-2AV-Q,476,86 St - Station,476
10/01/2023,Queens,Elevator,EL429,3,3,0,0,212,0.98252688172043,121.83333333333331,123.99999999999999,1,123.99999999999999,123.99999999999999,0.984318996415771,732.3333333333334,744,QUEENSPLAZA-QBL-E/M/R,273,Queens Plaza - Station,273
10/01/2023,Manhattan,Elevator,EL13X,0,0,0,0,N/A,0.995295698924731,123.41666666666666,123.99999999999999,1,123.99999999999999,123.99999999999999,0.996191756272401,741.1666666666666,744,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
10/01/2023,Brooklyn,Elevator,EL318,5,2,3,0,31,0.995967741935484,123.5,123.99999999999999,0.955645161290323,118.49999999999997,123.99999999999999,0.972737455197133,723.7166666666667,744,BOROUGHHALL-CLK-2/3,335,"Court St (R)/Borough Hall (2,3,4,5)",620
10/01/2023,Manhattan,Elevator,EL225,7,5,2,0,256,0.996102150537634,123.51666666666665,123.99999999999999,0.983736559139785,121.98333333333332,123.99999999999999,0.966980286738351,719.4333333333333,744,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
10/01/2023,Manhattan,Elevator,EL14X,0,0,0,0,N/A,0.967741935483871,119.99999999999997,123.99999999999999,0.936155913978495,116.08333333333333,123.99999999999999,0.9603270609319,714.4833333333333,744,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
10/01/2023,Manhattan,Elevator,EL278,4,1,3,0,168,0.975940860215054,121.01666666666665,123.99999999999999,1,123.99999999999999,123.99999999999999,0.986066308243728,733.6333333333333,744,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
10/01/2023,Brooklyn,Elevator,EL755,5,1,4,0,34,0.974462365591398,120.83333333333331,123.99999999999999,1,123.99999999999999,123.99999999999999,0.986088709677419,733.6500000000001,744,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,341,Eastern Pkwy-Brooklyn Museum - Station,341
10/01/2023,Manhattan,Elevator,EL294X,0,0,0,0,N/A,0.32258064516129,40,124,0.388172043010753,48.13333333333333,124,0.359318996415771,267.33333333333337,744,42ST-BRYANTPK-6AV-B/D/F/M,226,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",609
10/01/2023,Manhattan,Elevator,EL603,5,2,3,0,97,0.968817204301075,120.13333333333333,124,0.99260752688172,123.08333333333334,124,0.977396953405018,727.1833333333334,744,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
10/01/2023,Manhattan,Elevator,EL608X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,GRANDCENTRAL-42ST-LEX-S,469,"Grand Central-42 St (S,4,5,6,7)",610
10/01/2023,Brooklyn,Elevator,EL752,1,1,0,0,3,1,124,124,1,124,124,0.993525985663082,739.1833333333334,744,8AV-SEA-N,71,8 Av - Station,71
10/01/2023,Manhattan,Elevator,EL235,1,1,0,0,175,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.993391577060932,739.0833333333334,744,47-50STS-ROCKEFELLERCTR-6AV-B/D/F/M,225,47-50 Sts-Rockefeller Ctr - Station,225
10/01/2023,Manhattan,Elevator,EL293,5,1,4,1,38,0.977150537634409,121.16666666666666,123.99999999999999,0.970564516129032,120.34999999999998,123.99999999999999,0.976971326164875,726.8666666666667,744,1AV-CNR-L,119,1 Av - Station,119
10/01/2023,Manhattan,Elevator,EL178,3,3,0,0,120,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.982190860215054,730.75,744,DYCKMANST-BWY7-1,299,Dyckman St - Station,299
10/01/2023,Brooklyn,Elevator,EL396,9,5,4,3,188,0.963709677419355,119.49999999999999,123.99999999999999,0.979838709677419,121.49999999999997,123.99999999999999,0.961648745519713,715.4666666666667,744,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630
10/01/2023,Manhattan,Elevator,EL236,1,1,0,0,175,0.975806451612903,121,124,1,124,124,0.993055555555556,738.8333333333333,744,47-50STS-ROCKEFELLERCTR-6AV-B/D/F/M,225,47-50 Sts-Rockefeller Ctr - Station,225
10/01/2023,Manhattan,Elevator,EL607X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,GRANDCENTRAL-42ST-LEX-S,469,"Grand Central-42 St (S,4,5,6,7)",610
10/01/2023,Manhattan,Elevator,EL125,5,3,2,2,84,0.991263440860215,122.91666666666664,123.99999999999999,1,123.99999999999999,123.99999999999999,0.981048387096774,729.9000000000001,744,125ST-LEX-4/5/6,392,125 St - Station,392
10/01/2023,Manhattan,Elevator,EL601,10,2,8,0,97,0.981182795698925,121.66666666666667,124,0.965725806451613,119.75000000000001,124,0.961066308243728,715.0333333333333,744,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
10/01/2023,Manhattan,Elevator,EL292,3,1,2,0,38,1,123.99999999999999,123.99999999999999,0.988575268817204,122.58333333333331,123.99999999999999,0.986267921146953,733.7833333333333,744,1AV-CNR-L,119,1 Av - Station,119
10/01/2023,Manhattan,Elevator,EL139,2,1,1,0,200,0.988844086021505,122.61666666666665,123.99999999999997,1,123.99999999999997,123.99999999999997,0.9875,734.7,744,168ST-8AV-A/C,148,"168 St (A,C,1)",605
10/01/2023,Manhattan,Elevator,EL247,6,2,4,0,81,0.993279569892473,123.16666666666666,123.99999999999999,0.990725806451613,122.85,123.99999999999999,0.986200716845878,733.7333333333333,744,96ST-2AV-Q,475,96 St - Station,475
10/01/2023,Manhattan,Elevator,EL713,4,3,1,0,61,0.993951612903226,123.25,124,0.981182795698925,121.66666666666667,124,0.980017921146953,729.1333333333333,744,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
10/01/2023,Bronx,Elevator,EL501,4,2,2,0,36,0.985887096774194,122.24999999999997,123.99999999999999,1,123.99999999999999,123.99999999999999,0.984229390681004,732.2666666666667,744,BEDFORDPKBLVD-CON-B/D,211,Bedford Pk Blvd - Station,211
10/01/2023,Manhattan,Elevator,EL221,4,4,0,0,254,1,124,124,0.994220430107527,123.28333333333335,124,0.991084229390681,737.3666666666667,744,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618
10/01/2023,Manhattan,Elevator,EL111,3,3,0,0,46,0.935483870967742,116.00000000000001,124,0.920698924731183,114.16666666666667,124,0.922379032258064,686.25,744,168ST-BWY7-1,302,"168 St (A,C,1)",605
10/01/2023,Queens,Elevator,EL465,8,2,6,0,39,0.981182795698925,121.66666666666666,123.99999999999999,1,123.99999999999999,123.99999999999999,0.979525089605735,728.7666666666667,744,ASTORIABLVD-AST-N/Q,2,Astoria Blvd - Station,2
10/01/2023,Manhattan,Elevator,EL180,10,3,7,0,185,1,123.99999999999999,123.99999999999999,0.944489247311828,117.11666666666665,123.99999999999999,0.958646953405018,713.2333333333333,744,135ST-LWP-2/3,438,135 St - Station,438
10/01/2023,Brooklyn,Elevator,EL702,3,1,2,1,216,1,123.99999999999999,123.99999999999999,1,123.99999999999999,123.99999999999999,0.986335125448029,733.8333333333334,744,CONEYISLAND-STILLWELLAV-SEA-D/F/N/Q,58,Coney Island-Stillwell Av - Station,58
11/01/2023,Bronx,Elevator,EL198,11,1,10,0,35,0.954166666666667,114.5,120,0.908888888888889,109.06666666666666,120,0.929791666666667,669.45,720,GUNHILLRD-DYR-5,444,Gun Hill Rd - Station,444
11/01/2023,Queens,Elevator,EL414,5,3,2,0,286,0.915277777777778,109.83333333333334,120,0.9875,118.5,120,0.947615740740741,682.2833333333333,720,FLUSHING-MAINST-FLS-7,447,Flushing-Main St - Station,447
11/01/2023,Brooklyn,Elevator,EL739,1,1,0,0,52,1,119.99999999999997,119.99999999999997,1,119.99999999999997,119.99999999999997,0.993634259259259,715.4166666666667,720,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615
11/01/2023,Manhattan,Elevator,EL289X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
11/01/2023,Brooklyn,Elevator,EL301,6,4,2,1,235,1,120,120,0.957222222222222,114.86666666666667,120,0.965902777777778,695.45,720,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
11/01/2023,Brooklyn,Elevator,EL709,3,2,1,0,155,0.969861111111111,116.38333333333333,120,1,120,120,0.987407407407407,710.9333333333334,720,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636
11/01/2023,Brooklyn,Elevator,EL786,6,1,5,1,3,0.977361111111111,117.2833333333333,119.99999999999997,1,119.99999999999997,119.99999999999997,0.980046296296296,705.6333333333333,720,GRANDST-CNR-L,123,Grand St - Station,123
11/01/2023,Bronx,Elevator,EL130,4,2,2,1,320,0.992361111111111,119.08333333333333,120,0.971805555555556,116.61666666666666,120,0.97537037037037,702.2666666666667,720,3AV-149ST-LWP-2/5,434,3 Av-149 St - Station,434
11/01/2023,Manhattan,Elevator,EL713,3,1,2,0,62,1,119.99999999999997,119.99999999999997,0.987916666666667,118.54999999999998,119.99999999999997,0.986550925925926,710.3166666666666,720,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
